site,station,segment,spatial_location_index,x_mm,y_mm,velocity_mm_s,point_count,deviation_mm
nanjingdonglu,East Nanjing Road,3,136,108860.4442,-845684.7557,1349.984471,98,428.1904056
nanjingdonglu,East Nanjing Road,3,137,109783.2562,-845652.8382,1399.8153215,39,490.0292076
nanjingdonglu,East Nanjing Road,3,138,109302.2206,-845601.813,1449.646172,61,6.595509793
nanjingdonglu,East Nanjing Road,3,139,109693.9841,-845543.7408,1791.184138,52,393.2389363
nanjingdonglu,East Nanjing Road,3,140,109692.7467,-845493.6769,1814.556147,56,388.4513442
nanjingdonglu,East Nanjing Road,3,141,109840.1918,-845428.5564,1973.194576,58,530.9030269
nanjingdonglu,East Nanjing Road,3,142,110046.9204,-845392.6678,1588.2592570000002,26,734.5627864
nanjingdonglu,East Nanjing Road,3,143,108737.9185,-845330.7404,1203.323938,42,575.5337354
nanjingdonglu,East Nanjing Road,3,144,109630.3392,-845283.2505,1720.752903,34,311.2668553
nanjingdonglu,East Nanjing Road,3,145,108779.4187,-845225.5284,1156.663668,26,541.6054835
nanjingdonglu,East Nanjing Road,3,146,109652.2995,-845174.0381,1723.570087,17,325.4198065
nanjingdonglu,East Nanjing Road,3,147,109713.4664,-845124.2042,1745.15608,36,382.8954662
nanjingdonglu,East Nanjing Road,3,148,109670.3096,-845067.5902,1655.048441,10,335.8300378
nanjingdonglu,East Nanjing Road,3,149,109639.253,-845009.2338,1542.827565,30,300.7099376
nanjingdonglu,East Nanjing Road,3,150,109485.9932,-844965.7622,1409.133868,94,144.7506319
nanjingdonglu,East Nanjing Road,4,1,108662.3628,-836059.0945,761.948732,4,829.5198013
nanjingdonglu,East Nanjing Road,4,2,107531.6859,-836004.0656,1126.248534,2,1961.514073
nanjingdonglu,East Nanjing Road,4,3,108977.6403,-835882.4915,757.5762047,5,524.3703431
nanjingdonglu,East Nanjing Road,4,4,108963.237,-835745.55,793.4727328,2,546.2391675
nanjingdonglu,East Nanjing Road,4,5,109815.8267,-835523.0407,906.0979439,25,292.910463
nanjingdonglu,East Nanjing Road,4,6,109500.5449,-835469.0318,882.3091415,21,24.85534329
nanjingdonglu,East Nanjing Road,4,7,109561.9295,-835411.2641,893.774089,22,33.28720891
nanjingdonglu,East Nanjing Road,4,8,109481.3702,-835375.7408,897.5362564,17,49.10160733
nanjingdonglu,East Nanjing Road,4,9,109767.8273,-835317.5073,927.6174038,19,233.7452395
nanjingdonglu,East Nanjing Road,4,10,109889.4388,-835248.2289,956.7315113,15,351.3869225
nanjingdonglu,East Nanjing Road,4,11,109158.2197,-835189.8899,912.2647774,51,381.9282396
nanjingdonglu,East Nanjing Road,4,12,109287.3886,-835138.0811,894.5467784,20,255.7865038
nanjingdonglu,East Nanjing Road,4,13,109971.0957,-835089.1936,1053.733469,30,424.2270136
nanjingdonglu,East Nanjing Road,4,14,109611.903,-835036.137,888.6714531,12,62.67351112
nanjingdonglu,East Nanjing Road,4,15,109836.6854,-834984.9745,967.6719222,15,284.3190938
nanjingdonglu,East Nanjing Road,4,16,109764.9266,-834937.0869,909.3584409,12,210.0493735
nanjingdonglu,East Nanjing Road,4,17,109736.7447,-834878.4614,906.1090183,19,178.7064888
nanjingdonglu,East Nanjing Road,4,18,109828.3685,-834827.6725,839.9468579,17,267.4148203
nanjingdonglu,East Nanjing Road,4,19,109600.164,-834776.7621,801.982893,17,36.7800269
nanjingdonglu,East Nanjing Road,4,20,109189.2068,-834716.8396,676.6014647,34,376.8514457
nanjingdonglu,East Nanjing Road,4,21,109636.794,-834661.178,815.6241882,23,67.02408654
nanjingdonglu,East Nanjing Road,4,22,109871.248,-834613.4382,883.7937008,15,298.5174919
nanjingdonglu,East Nanjing Road,4,23,109674.6521,-834556.0408,828.163656,20,99.07802241
nanjingdonglu,East Nanjing Road,4,24,109552.4334,-834500.1664,773.9777099,12,26.01947727
nanjingdonglu,East Nanjing Road,4,25,109991.5985,-834448.3464,916.9042892,19,409.6604956
nanjingdonglu,East Nanjing Road,4,26,109590.9739,-834394.9613,887.4494992,13,6.725315194
nanjingdonglu,East Nanjing Road,4,27,109207.9443,-834337.7635,708.5703085,35,378.86776
nanjingdonglu,East Nanjing Road,4,28,108959.2095,-834302.5708,632.075693,31,629.1549939
nanjingdonglu,East Nanjing Road,4,29,109475.413,-834236.4165,804.2800749,21,117.3408984
nanjingdonglu,East Nanjing Road,4,30,109503.601,-834192.0071,808.4714044,26,91.62382712
nanjingdonglu,East Nanjing Road,4,31,109372.1414,-834139.0479,782.4628661,55,225.7824831
nanjingdonglu,East Nanjing Road,4,32,109405.3148,-834079.4915,787.7196379,28,195.9140165
nanjingdonglu,East Nanjing Road,4,33,109338.4561,-834029.3672,777.0668115,32,265.4141101
nanjingdonglu,East Nanjing Road,4,34,109771.8996,-833973.1198,847.0274057,22,164.3086512
nanjingdonglu,East Nanjing Road,4,35,109938.5534,-833920.2858,872.7155945,23,327.8234873
nanjingdonglu,East Nanjing Road,4,36,109642.0573,-833863.4244,798.2347069,71,28.67466191
nanjingdonglu,East Nanjing Road,4,37,109466.5221,-833808.6248,763.0876303,11,149.6074952
nanjingdonglu,East Nanjing Road,4,38,109867.8009,-833763.6539,840.8744912,16,248.6142005
nanjingdonglu,East Nanjing Road,4,39,110157.9318,-833707.4915,916.2582459,20,535.23967
nanjingdonglu,East Nanjing Road,4,40,109658.3886,-833656.9845,773.5702243,23,33.68154142
nanjingdonglu,East Nanjing Road,4,41,109932.0259,-833602.6124,849.3270057,23,303.9370842
nanjingdonglu,East Nanjing Road,4,42,109669.2628,-833553.563,774.2018443,13,38.88460948
nanjingdonglu,East Nanjing Road,4,43,109143.2124,-833499.0905,769.4148028,16,489.3573403
nanjingdonglu,East Nanjing Road,4,44,109926.6255,-833448.8033,811.3840828,15,290.1354154
nanjingdonglu,East Nanjing Road,4,45,109799.264,-833392.6878,717.7743437,38,159.8958327
nanjingdonglu,East Nanjing Road,4,46,109746.2877,-833350.4447,699.9504944,22,104.6935099
nanjingdonglu,East Nanjing Road,4,47,109430.9387,-833296.4865,606.103776,24,213.1389778
nanjingdonglu,East Nanjing Road,4,48,109775.5851,-833235.7674,742.7160677,27,127.6756955
nanjingdonglu,East Nanjing Road,4,49,108898.867,-833186.3648,677.4581723,20,750.4354923
nanjingdonglu,East Nanjing Road,4,50,109908.5381,-833128.1456,794.429346,21,254.5425086
nanjingdonglu,East Nanjing Road,4,51,109157.2082,-833073.6995,634.6003698,22,498.6413624
nanjingdonglu,East Nanjing Road,4,52,109904.5529,-833021.6845,784.8314111,23,244.742465
nanjingdonglu,East Nanjing Road,4,53,109103.6872,-832966.0303,736.3432956,25,557.9683967
nanjingdonglu,East Nanjing Road,4,54,110150.6943,-832921.5257,852.7571839,22,485.039937
nanjingdonglu,East Nanjing Road,4,55,109378.3562,-832864.5587,658.4113814,26,289.2580293
nanjingdonglu,East Nanjing Road,4,56,108525.0252,-832815.5027,734.5656068,56,1143.994843
nanjingdonglu,East Nanjing Road,4,57,109300.4328,-832767.976,732.22452,28,372.3455301
nanjingdonglu,East Nanjing Road,4,58,109859.0233,-832721.1593,811.9058589,16,182.85059
nanjingdonglu,East Nanjing Road,4,59,109784.2576,-832666.1938,794.6720693,18,105.1908728
nanjingdonglu,East Nanjing Road,4,60,110040.2281,-832617.101,849.5808238,24,358.0948986
nanjingdonglu,East Nanjing Road,4,61,108960.8185,-832556.7273,743.8243181,49,723.0019758
nanjingdonglu,East Nanjing Road,4,62,108916.0112,-832507.0455,674.9756126,111,770.4585445
nanjingdonglu,East Nanjing Road,4,63,109582.0569,-832468.9177,817.2731141,89,107.4937301
nanjingdonglu,East Nanjing Road,4,64,109677.5575,-832414.9901,834.2786519,29,15.10583481
nanjingdonglu,East Nanjing Road,4,65,110306.6245,-832363.9482,851.0355064,23,610.2512348
nanjingdonglu,East Nanjing Road,4,66,109886.196,-832310.5173,889.7398131,31,187.5321875
nanjingdonglu,East Nanjing Road,4,67,110573.436,-832256.8257,809.4242737,26,870.8064408
nanjingdonglu,East Nanjing Road,4,68,109401.0787,-832208.8182,789.1804352,41,302.422104
nanjingdonglu,East Nanjing Road,4,69,110469.1935,-832154.1442,866.6609852,29,761.1062777
nanjingdonglu,East Nanjing Road,4,70,109445.4679,-832104.5943,877.1770918,21,263.7979991
nanjingdonglu,East Nanjing Road,4,71,109731.6087,-832055.3218,882.3745884,35,19.23599821
nanjingdonglu,East Nanjing Road,4,72,110541.5584,-832006.0321,786.6261211,67,825.2647619
nanjingdonglu,East Nanjing Road,4,73,109819.1805,-831944.6994,931.6761771,30,100.6147762
nanjingdonglu,East Nanjing Road,4,74,109347.3191,-831897.2633,924.4959348,14,373.135467
nanjingdonglu,East Nanjing Road,4,75,110235.657,-831852.0715,904.029811,15,511.4028297
nanjingdonglu,East Nanjing Road,4,76,110062.4271,-831792.4342,990.4321461,26,335.1714034
nanjingdonglu,East Nanjing Road,4,77,110240.4798,-831746.8924,904.9342912,23,510.4687095
nanjingdonglu,East Nanjing Road,4,78,109856.3491,-831688.0681,1010.078763,28,123.6975555
nanjingdonglu,East Nanjing Road,4,79,109888.709,-831634.5224,1035.553755,13,153.0793302
nanjingdonglu,East Nanjing Road,4,80,109563.3487,-831579.385,943.2986069,18,174.8106974
nanjingdonglu,East Nanjing Road,4,81,109680.9596,-831524.36,1084.780531,16,60.38532597
nanjingdonglu,East Nanjing Road,4,82,109090.5947,-831479.5332,1055.484824,24,652.3158815
nanjingdonglu,East Nanjing Road,4,83,109041.6707,-831423.117,1051.473763,21,704.2509673
nanjingdonglu,East Nanjing Road,4,84,109718.4556,-831372.7624,1155.967267,13,31.23114123
nanjingdonglu,East Nanjing Road,4,85,110332.894,-831311.9279,907.5952998,47,578.9621466
nanjingdonglu,East Nanjing Road,4,86,108962.4458,-831279.1752,918.2019601,60,791.2270289
nanjingdonglu,East Nanjing Road,4,87,109585.6135,-831214.4953,1015.972537,11,172.5294157
nanjingdonglu,East Nanjing Road,4,88,110311.6761,-831170.9526,846.2762254,18,550.068118
nanjingdonglu,East Nanjing Road,4,89,109907.7529,-831097.0129,888.7737622,15,142.706905
nanjingdonglu,East Nanjing Road,4,90,110252.6718,-831050.762,796.4008865,21,484.5811593
nanjingdonglu,East Nanjing Road,4,91,109836.9692,-831002.6764,862.4934867,31,66.87074625
nanjingdonglu,East Nanjing Road,4,92,109674.052,-830944.6809,791.3773554,29,98.97834907
nanjingdonglu,East Nanjing Road,4,93,109336.044,-830897.6168,799.6619127,42,439.0496166
nanjingdonglu,East Nanjing Road,4,94,110442.1441,-830843.5704,736.9601538,26,662.4414043
nanjingdonglu,East Nanjing Road,4,95,110342.5859,-830797.5894,739.4881647,26,560.5181633
nanjingdonglu,East Nanjing Road,4,96,110400.1123,-830740.5513,715.4342289,59,614.8400822
nanjingdonglu,East Nanjing Road,4,97,110820.0695,-830685.2713,634.965263,45,1031.146616
nanjingdonglu,East Nanjing Road,4,98,110295.5646,-830640.2062,748.4026938,12,504.9630874
nanjingdonglu,East Nanjing Road,4,99,110319.8095,-830582.7466,735.1558876,16,526.0293277
nanjingdonglu,East Nanjing Road,4,100,109997.5595,-830534.5109,823.7942855,19,201.6240879
nanjingdonglu,East Nanjing Road,4,101,111021.582,-830473.4778,602.2682784,44,1220.778129
nanjingdonglu,East Nanjing Road,4,102,109211.1323,-830425.1136,741.9061454,46,589.6082694
nanjingdonglu,East Nanjing Road,4,103,110584.5311,-830368.6498,634.3042037,23,778.6491253
nanjingdonglu,East Nanjing Road,4,104,110530.0383,-830318.4388,650.5834935,26,721.493275
nanjingdonglu,East Nanjing Road,4,105,110259.9329,-830263.0009,726.3523103,131,448.7603857
nanjingdonglu,East Nanjing Road,4,106,110608.6686,-830216.3016,604.8100329,78,794.421238
nanjingdonglu,East Nanjing Road,4,107,110908.6025,-830170.7655,618.9243628,99,1091.416871
nanjingdonglu,East Nanjing Road,4,108,111011.538,-830117.0934,590.5035929,79,1191.263588
nanjingdonglu,East Nanjing Road,4,109,110630.8672,-830067.6986,609.1670878,29,808.4619132
nanjingdonglu,East Nanjing Road,4,110,109953.272,-830010.6143,730.2279534,37,128.7612658
nanjingdonglu,East Nanjing Road,4,111,109660.0167,-829969.1863,715.7444347,47,166.3230302
nanjingdonglu,East Nanjing Road,4,112,110173.137,-829908.023,779.2421533,23,342.6864856
nanjingdonglu,East Nanjing Road,4,113,109991.4261,-829855.3881,822.6291927,19,158.3688476
nanjingdonglu,East Nanjing Road,4,114,110005.305,-829812.5713,817.6383313,15,169.8870935
nanjingdonglu,East Nanjing Road,4,115,109438.7769,-829751.3859,734.2839491,34,399.1403687
nanjingdonglu,East Nanjing Road,4,116,109453.3959,-829705.5367,739.1475569,15,387.0496975
nanjingdonglu,East Nanjing Road,4,117,109842.326,-829650.6156,799.8176734,18,1.71227062
nanjingdonglu,East Nanjing Road,4,118,109355.1194,-829603.462,786.9393654,23,490.760481
nanjingdonglu,East Nanjing Road,4,119,109866.1002,-829548.8054,772.9225089,23,16.49180581
nanjingdonglu,East Nanjing Road,4,120,109885.0819,-829490.7731,766.6172707,18,32.24851623
nanjingdonglu,East Nanjing Road,4,121,109823.7542,-829442.6631,776.9536262,18,31.62740708
nanjingdonglu,East Nanjing Road,4,122,109463.4304,-829389.6721,854.6658952,17,394.3001227
nanjingdonglu,East Nanjing Road,4,123,109648.7513,-829332.9599,836.9405099,19,212.3583798
nanjingdonglu,East Nanjing Road,4,124,110854.4724,-829272.9354,697.3286393,47,988.2788277
nanjingdonglu,East Nanjing Road,4,125,109222.3083,-829222.1306,931.9329995,14,644.2218762
nanjingdonglu,East Nanjing Road,4,126,110333.9921,-829169.2213,868.4235881,18,462.9064098
nanjingdonglu,East Nanjing Road,4,127,110196.5242,-829119.2294,902.506569,29,322.9107326
nanjingdonglu,East Nanjing Road,4,128,110073.9179,-829060.9678,922.8378553,26,197.3029559
nanjingdonglu,East Nanjing Road,4,129,110705.9233,-829000.141,731.3191419,47,825.0370918
nanjingdonglu,East Nanjing Road,4,130,110381.6396,-828969.8243,823.120448,23,499.5809757
nanjingdonglu,East Nanjing Road,4,131,109783.9842,-828909.8122,926.5763823,11,100.4637907
nanjingdonglu,East Nanjing Road,4,132,109290.7671,-828865.3747,940.7113431,16,595.3710106
nanjingdonglu,East Nanjing Road,4,133,109420.1686,-828805.8864,976.7267039,22,469.4158487
nanjingdonglu,East Nanjing Road,4,134,109399.827,-828739.6521,970.6893637,17,493.3483672
nanjingdonglu,East Nanjing Road,4,135,109378.3673,-828684.4508,965.933048,12,517.7941621
nanjingdonglu,East Nanjing Road,4,136,110432.929,-828636.2564,796.2480878,50,532.5560731
nanjingdonglu,East Nanjing Road,4,137,109840.0747,-828595.7522,932.4559435,22,61.63157376
nanjingdonglu,East Nanjing Road,4,138,109491.2016,-828541.9055,968.4593672,24,412.9219645
nanjingdonglu,East Nanjing Road,4,139,109532.4761,-828490.0351,971.8959062,17,374.5451831
nanjingdonglu,East Nanjing Road,4,140,109676.3513,-828434.0384,962.4677969,12,233.9470288
nanjingdonglu,East Nanjing Road,4,141,109567.0113,-828379.8938,971.8901954,18,346.0837339
nanjingdonglu,East Nanjing Road,4,142,109986.7799,-828320.1248,883.8806527,15,69.79053249
nanjingdonglu,East Nanjing Road,4,143,109936.187,-828270.085,889.9901598,24,16.54035464
nanjingdonglu,East Nanjing Road,4,144,109947.8644,-828216.9739,892.6968873,34,25.30211156
nanjingdonglu,East Nanjing Road,4,145,110126.3771,-828165.3532,868.7002293,22,200.7164014
nanjingdonglu,East Nanjing Road,4,146,110207.9935,-828123.3374,828.2592526,29,279.914356
nanjingdonglu,East Nanjing Road,4,147,110266.1228,-828067.561,827.6165467,18,334.9054372
nanjingdonglu,East Nanjing Road,4,148,109714.1117,-828012.2283,911.594365,12,219.3072798
nanjingdonglu,East Nanjing Road,4,149,109174.9727,-827958.4626,994.1338394,11,760.5780645
nanjingdonglu,East Nanjing Road,4,150,109224.9623,-827908.0611,959.1828535,6,713.4184137
nanjingdonglu,East Nanjing Road,5,1,144097.4807,-924422.9381,1073.129954,10,268.0177751
nanjingdonglu,East Nanjing Road,5,2,144152.3358,-923747.6421,956.5572346,7,391.5285557
nanjingdonglu,East Nanjing Road,5,3,144198.385,-924440.918,1077.119378,6,300.8554718
nanjingdonglu,East Nanjing Road,5,4,144255.9948,-924072.9594,977.6067795,9,54.38527148
nanjingdonglu,East Nanjing Road,5,5,144333.98,-923695.2901,910.0173153,17,416.1848416
nanjingdonglu,East Nanjing Road,5,6,144394.4043,-923458.5688,865.9364635,36,641.2354808
nanjingdonglu,East Nanjing Road,5,7,144439.43,-923964.6164,942.2525451,18,134.1386553
nanjingdonglu,East Nanjing Road,5,8,144506.1511,-923789.9344,886.4238649,23,296.9044037
nanjingdonglu,East Nanjing Road,5,9,144553.9355,-924234.833,1074.12295,21,150.1440867
nanjingdonglu,East Nanjing Road,5,10,144607.9572,-923313.7437,867.1312422,41,752.5665
nanjingdonglu,East Nanjing Road,5,11,144646.5317,-921698.4289,657.2542998,37,2344.031573
nanjingdonglu,East Nanjing Road,5,12,144710.1048,-924046.1749,912.648356,13,13.10547572
nanjingdonglu,East Nanjing Road,5,13,144772.1341,-923137.7653,863.7839103,10,902.0703635
nanjingdonglu,East Nanjing Road,5,14,144822.8792,-923937.4174,972.7198946,11,103.8012377
nanjingdonglu,East Nanjing Road,5,15,144892.7655,-923412.74,984.4683836,10,612.1712821
nanjingdonglu,East Nanjing Road,5,16,144948.6161,-923426.4464,979.6132797,10,590.2833818
nanjingdonglu,East Nanjing Road,5,17,145007.1798,-922899.4824,875.4096063,10,1102.604098
nanjingdonglu,East Nanjing Road,5,18,145071.2947,-923730.3073,988.8666511,11,271.5167405
nanjingdonglu,East Nanjing Road,5,19,145124.5664,-923137.3219,969.7464943,25,849.9084835
nanjingdonglu,East Nanjing Road,5,20,145173.0948,-923354.2519,989.4758807,11,628.1655284
nanjingdonglu,East Nanjing Road,5,21,145229.921,-923993.1637,1046.853507,9,12.0792075
nanjingdonglu,East Nanjing Road,5,22,145289.1831,-923798.7349,1060.862757,9,171.3346768
nanjingdonglu,East Nanjing Road,5,23,145347.5198,-924218.7799,1053.834184,12,252.7142172
nanjingdonglu,East Nanjing Road,5,24,145395.8731,-923943.284,1042.115505,6,12.48138549
nanjingdonglu,East Nanjing Road,5,25,145465.236,-925031.2022,1073.002801,13,1073.604257
nanjingdonglu,East Nanjing Road,5,26,145517.2018,-924582.9778,1031.327575,8,638.1560488
nanjingdonglu,East Nanjing Road,5,27,145577.4365,-924553.0744,1043.116343,8,617.5775924
nanjingdonglu,East Nanjing Road,5,28,145622.1413,-924178.9223,1106.996897,6,254.2885869
nanjingdonglu,East Nanjing Road,5,29,145680.4189,-924155.8441,1113.88075,9,240.166665
nanjingdonglu,East Nanjing Road,5,30,145744.6176,-924061.3937,1118.662617,14,156.3577372
nanjingdonglu,East Nanjing Road,5,31,145800.432,-924158.7936,1136.003604,16,260.9945873
nanjingdonglu,East Nanjing Road,5,32,145852.3624,-924442.2012,987.0202603,13,548.9789813
nanjingdonglu,East Nanjing Road,5,33,145908.1875,-924394.0361,984.8193804,14,509.685192
nanjingdonglu,East Nanjing Road,5,34,145961.0919,-924609.3038,961.8133499,7,730.4374326
nanjingdonglu,East Nanjing Road,5,35,146016.6289,-923893.5182,1143.002687,6,30.96998106
nanjingdonglu,East Nanjing Road,5,36,146060.3105,-922962.1821,1163.730652,11,883.4283097
nanjingdonglu,East Nanjing Road,5,37,146116.0188,-924136.8862,1036.619995,9,286.4349151
nanjingdonglu,East Nanjing Road,5,38,146173.1155,-924391.9291,990.9884557,7,547.1416082
nanjingdonglu,East Nanjing Road,5,39,146223.0235,-923928.0527,984.7185261,11,95.90921928
nanjingdonglu,East Nanjing Road,5,40,146276.4042,-924473.3691,980.1489242,25,643.0852127
nanjingdonglu,East Nanjing Road,5,41,146328.4864,-924587.5543,979.4673093,11,763.7644022
nanjingdonglu,East Nanjing Road,5,42,146387.9513,-923927.9992,918.5122228,12,120.4749757
nanjingdonglu,East Nanjing Road,5,43,146448.975,-924169.2487,905.2678815,11,368.1272268
nanjingdonglu,East Nanjing Road,5,44,146503.5627,-923844.0458,999.1622248,8,54.71343236
nanjingdonglu,East Nanjing Road,5,45,146568.3173,-924554.0608,826.2921658,29,766.4405815
nanjingdonglu,East Nanjing Road,5,46,146598.9043,-924771.2973,912.9306932,15,985.8090611
nanjingdonglu,East Nanjing Road,5,47,146655.4907,-922672.2954,1233.18698,15,1081.238368
nanjingdonglu,East Nanjing Road,5,48,146708.2422,-923157.4687,969.938163,9,593.6261325
nanjingdonglu,East Nanjing Road,5,49,146762.536,-923271.9027,993.183582,10,472.3704598
nanjingdonglu,East Nanjing Road,5,50,146826.9687,-922357.2152,1194.293918,15,1367.196324
nanjingdonglu,East Nanjing Road,5,51,146879.3597,-922939.8976,903.0809295,11,783.2208613
nanjingdonglu,East Nanjing Road,5,52,146956.081,-923561.357,951.2435715,8,157.2720678
nanjingdonglu,East Nanjing Road,5,53,147027.5674,-923485.965,932.9239801,7,221.1503461
nanjingdonglu,East Nanjing Road,5,54,147083.5294,-923686.9442,923.8896339,8,14.09153491
nanjingdonglu,East Nanjing Road,5,55,147129.3597,-923856.0553,930.4284845,32,159.9901879
nanjingdonglu,East Nanjing Road,5,56,147178.9786,-923648.0671,930.9537162,10,38.27739619
nanjingdonglu,East Nanjing Road,5,57,147230.5219,-923760.9215,936.889986,10,81.02310154
nanjingdonglu,East Nanjing Road,5,58,147293.9873,-924717.2879,738.517352,16,1036.145214
nanjingdonglu,East Nanjing Road,5,59,147336.9989,-925329.1743,605.765536,48,1647.597336
nanjingdonglu,East Nanjing Road,5,60,147396.3834,-924160.1102,892.751862,13,500.4905099
nanjingdonglu,East Nanjing Road,5,61,147447.9818,-923412.4737,907.7722198,9,231.0715254
nanjingdonglu,East Nanjing Road,5,62,147487.1384,-923364.3096,898.6510301,5,272.852074
nanjingdonglu,East Nanjing Road,5,63,147554.4725,-924469.5262,837.9059062,16,830.0353202
nanjingdonglu,East Nanjing Road,5,64,147596.822,-925005.5603,1107.317501,19,1366.386327
nanjingdonglu,East Nanjing Road,5,65,147648.3848,-924790.528,1029.255502,9,1161.45814
nanjingdonglu,East Nanjing Road,5,66,147701.9266,-923349.6331,890.8595635,4,255.3079181
nanjingdonglu,East Nanjing Road,5,67,147753.0332,-923909.4722,893.8115789,8,305.8893187
nanjingdonglu,East Nanjing Road,5,68,147814.7141,-923557.8168,887.2514547,9,32.63678598
nanjingdonglu,East Nanjing Road,5,69,147871.7951,-923311.9009,872.5710946,14,267.2642651
nanjingdonglu,East Nanjing Road,5,70,147923.1166,-923319.1675,867.1158415,11,252.419426
nanjingdonglu,East Nanjing Road,5,71,147990.4038,-923789.5262,884.9173237,9,222.713712
nanjingdonglu,East Nanjing Road,5,72,148040.8189,-923324.9031,1010.96464,11,229.1821505
nanjingdonglu,East Nanjing Road,5,73,148098.7696,-923589.8622,993.620151,13,41.47038557
nanjingdonglu,East Nanjing Road,5,74,148153.7886,-923636.9248,1029.887934,9,96.20739649
nanjingdonglu,East Nanjing Road,5,75,148198.1023,-924111.2817,990.7760162,7,571.8644099
nanjingdonglu,East Nanjing Road,5,76,148260.5421,-923317.0356,1012.418154,12,204.1672233
nanjingdonglu,East Nanjing Road,5,77,148306.7917,-923172.0817,1066.711608,7,340.5959579
nanjingdonglu,East Nanjing Road,5,78,148353.8419,-922965.9492,1076.260465,6,537.3964011
nanjingdonglu,East Nanjing Road,5,79,148413.1352,-923597.8103,1005.457006,7,96.23959004
nanjingdonglu,East Nanjing Road,5,80,148473.3965,-923061.8361,1082.874027,7,424.7400373
nanjingdonglu,East Nanjing Road,5,81,148532.6232,-923891.1161,1011.345899,13,404.0925379
nanjingdonglu,East Nanjing Road,5,82,148591.7884,-923622.7649,1035.131076,12,147.5766918
nanjingdonglu,East Nanjing Road,5,83,148638.5881,-923637.7514,1051.80488,8,169.3799725
nanjingdonglu,East Nanjing Road,5,84,148709.7466,-923511.6949,1092.025378,6,55.36086085
nanjingdonglu,East Nanjing Road,5,85,148765.2002,-923031.7893,1069.075974,8,410.8996109
nanjingdonglu,East Nanjing Road,5,86,148816.0131,-923338.909,1107.655912,8,99.63589534
nanjingdonglu,East Nanjing Road,5,87,148873.3866,-923406.0788,1169.01149,11,24.65720397
nanjingdonglu,East Nanjing Road,5,88,148927.578,-923526.6661,1179.694645,12,102.6699365
nanjingdonglu,East Nanjing Road,5,89,148988.2543,-923771.6948,1178.293622,13,354.0106674
nanjingdonglu,East Nanjing Road,5,90,149045.1938,-923509.1498,1216.357485,10,102.90707
nanjingdonglu,East Nanjing Road,5,91,149111.5112,-923559.6968,1250.761632,7,162.784606
nanjingdonglu,East Nanjing Road,5,92,149161.9163,-924121.292,1444.136215,3,725.6110359
nanjingdonglu,East Nanjing Road,5,93,149225.4368,-923156.8265,1171.388896,3,218.572649
nanjingdonglu,East Nanjing Road,5,94,149304.624,-923120.0717,1171.830778,6,243.0976573
nanjingdonglu,East Nanjing Road,5,95,149377.4543,-923598.4941,1184.592861,4,240.836873
nanjingdonglu,East Nanjing Road,5,96,149427.3346,-922737.1495,1163.512522,7,603.415848
nanjingdonglu,East Nanjing Road,5,97,149490.8458,-923110.9054,1191.368317,4,224.368871
nanjingdonglu,East Nanjing Road,5,98,149541.6623,-923692.1695,1221.486721,5,357.9710891
nanjingdonglu,East Nanjing Road,5,99,149607.9609,-923575.4575,1198.419787,8,252.4620168
nanjingdonglu,East Nanjing Road,5,100,149674.409,-923461.1515,1191.909238,18,149.3526787
nanjingdonglu,East Nanjing Road,5,101,149719.9945,-923620.4175,1200.311041,5,313.6389831
nanjingdonglu,East Nanjing Road,5,102,149767.433,-923629.1519,1182.552523,10,329.3566218
nanjingdonglu,East Nanjing Road,5,103,149827.5794,-923546.9033,1220.544699,6,257.0055825
nanjingdonglu,East Nanjing Road,5,104,149880.4451,-923576.2607,1228.938251,9,293.9239596
nanjingdonglu,East Nanjing Road,5,105,149922.9834,-923517.7292,1228.746041,9,242.3967984
nanjingdonglu,East Nanjing Road,5,106,149979.0616,-923693.4451,1172.188741,12,424.5140011
nanjingdonglu,East Nanjing Road,5,107,150042.2354,-923662.5094,1187.653847,12,403.353069
nanjingdonglu,East Nanjing Road,5,108,150102.6043,-923549.172,1207.738687,18,300.29511
nanjingdonglu,East Nanjing Road,5,109,150140.6458,-924012.7852,1199.823298,13,764.3935732
nanjingdonglu,East Nanjing Road,5,110,150204.5816,-923245.3704,1212.551395,17,15.12357377
nanjingdonglu,East Nanjing Road,5,111,150262.7355,-924272.1462,957.0570624,13,1039.071295
nanjingdonglu,East Nanjing Road,5,112,150320.8916,-923241.9983,1200.296019,14,29.14089426
nanjingdonglu,East Nanjing Road,5,113,150381.2842,-922225.7702,1115.956373,44,966.6918525
nanjingdonglu,East Nanjing Road,5,114,150416.1734,-922152.8256,901.097122,20,1033.612375
nanjingdonglu,East Nanjing Road,5,115,150484.5437,-923057.1845,1112.165591,11,129.1796748
nanjingdonglu,East Nanjing Road,5,116,150539.9028,-922332.7893,964.2371622,8,837.1975626
nanjingdonglu,East Nanjing Road,5,117,150582.1323,-923740.3374,1152.362678,13,560.8882205
nanjingdonglu,East Nanjing Road,5,118,150647.7092,-922874.4272,962.9003347,9,285.5361981
nanjingdonglu,East Nanjing Road,5,119,150702.8687,-922661.2368,948.1307947,5,488.1064211
nanjingdonglu,East Nanjing Road,5,120,150758.296,-922751.6957,921.0605817,10,390.388336
nanjingdonglu,East Nanjing Road,5,121,150826.5043,-922702.9062,891.266835,4,428.4512812
nanjingdonglu,East Nanjing Road,5,122,150894.2442,-922973.0204,895.8327731,6,151.2554444
